Number of static obstacles,Number of dynamic obstacles,Minimum distance from obstacle,Average distance between obstacles,Largest free angle,Area,Run number,Robot position,Obs pos,Dyn obs pos,Is stuck
18,0,0,0,0,B to C,1,"(20, 36)","[(16, 33), (16, 34), (17, 32), (17, 33), (17, 34), (18, 32), (18, 33), (18, 34), (19, 32), (19, 33), (19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]",[],TRUE
12,0,0,0,0,B to C,1,"(20, 37)","[(16, 34), (17, 33), (17, 34), (18, 33), (18, 34), (19, 33), (19, 34), (20, 32), (20, 33), (20, 34), (21, 33), (21, 34)]",[],TRUE
6,0,0,0,0,B to C,1,"(20, 38)","[(17, 34), (18, 34), (19, 34), (20, 33), (20, 34), (21, 34)]",[],TRUE
1,0,0,0,0,B to C,1,"(20, 39)","[(20, 34)]",[],TRUE
0,0,0,0,0,B to C,1,"(20, 40)",[],[],TRUE
1,0,0,0,0,B to C,1,"(19, 41)","[(14, 41)]",[],TRUE
7,0,0,0,0,B to C,1,"(18, 42)","[(13, 42), (14, 39), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
12,0,0,0,0,B to C,1,"(17, 43)","[(12, 43), (13, 40), (13, 41), (13, 42), (13, 43), (13, 44), (14, 39), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
10,0,0,0,0,B to C,1,"(17, 44)","[(12, 44), (13, 41), (13, 42), (13, 43), (13, 44), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
7,0,0,0,0,C to B,1,"(17, 45)","[(13, 42), (13, 43), (13, 44), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
5,0,0,0,0,C to B,1,"(18, 44)","[(13, 44), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
1,0,0,0,0,C to B,1,"(19, 43)","[(14, 43)]",[],TRUE
0,0,0,0,0,C to B,1,"(20, 42)",[],[],TRUE
0,0,0,0,0,C to B,1,"(21, 41)",[],[],TRUE
2,0,0,0,0,C to B,1,"(22, 40)","[(26, 42), (26, 43)]",[],TRUE
4,0,0,0,0,C to B,1,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],TRUE
9,0,0,0,0,C to B,1,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
7,1,4.123105626,0,0,C to B,1,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(29, 36)]",TRUE
5,1,3.16227766,0,0,C to B,1,"(26, 36)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]","[(29, 35)]",TRUE
4,1,2,0,0,C to B,1,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]","[(29, 35)]",FALSE
4,1,1.414213562,0,0,C to B,1,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]","[(28, 34)]",FALSE
4,1,1.414213562,0,0,C to B,1,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]","[(28, 34)]",FALSE
4,1,2,0,0,C to B,1,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]","[(27, 33)]",FALSE
4,1,2,0,0,C to B,1,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]","[(27, 33)]",FALSE
4,1,3.16227766,0,0,C to B,1,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]","[(26, 32)]",FALSE
4,1,2.828427125,0,0,C to B,1,"(28, 34)","[(28, 36), (28, 37), (28, 38), (28, 39)]","[(26, 32)]",TRUE
2,1,4.472135955,0,0,C to B,1,"(29, 33)","[(28, 36), (28, 37)]","[(25, 31)]",TRUE
1,1,4.123105626,0,0,C to B,1,"(29, 32)","[(28, 36)]","[(25, 31)]",TRUE
0,0,0,0,0,C to B,1,"(29, 31)",[],[],TRUE
0,1,0,0,0,C to B,1,"(29, 30)",[],"[(24, 30)]",TRUE
1,0,0,0,0,C to B,1,"(29, 29)","[(28, 25)]",[],TRUE
2,0,0,0,0,C to B,1,"(29, 28)","[(28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,C to B,1,"(29, 27)","[(26, 23), (27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
9,2,3.605551275,2.828427125,326.3099325,C to B,1,"(29, 26)","[(25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 21), (31, 23)]",TRUE
13,3,2.828427125,3.062533576,45,C to B,1,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 21), (31, 23), (33, 22)]",TRUE
13,3,1,3.218951416,82.87498365,C to B,1,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 22), (31, 24), (33, 22)]",FALSE
13,3,1,3.062533576,98.13010235,C to B,1,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 22), (31, 24), (33, 23)]",FALSE
13,3,1.414213562,3.218951416,116.5650512,C to B,1,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 23), (31, 25), (33, 23)]",FALSE
13,4,1.414213562,3.775394426,71.56505118,C to B,1,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 23), (31, 25), (32, 20), (33, 24)]",FALSE
13,4,1,4.143787068,116.5650512,C to B,1,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 24), (31, 26), (32, 20), (33, 24)]",FALSE
13,5,1,4.254232377,116.5650512,C to B,1,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 20), (29, 24), (31, 26), (32, 21), (33, 25)]",FALSE
13,5,1.414213562,4.670823419,74.7448813,C to B,1,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 20), (29, 25), (31, 27), (32, 21), (33, 25)]",FALSE
13,5,1.414213562,4.254232377,78.69006753,C to B,1,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 21), (29, 25), (31, 27), (32, 22), (33, 26)]",FALSE
13,5,2.828427125,4.924123211,78.69006753,C to B,1,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(28, 26), (29, 21), (31, 28), (32, 22), (33, 26)]",FALSE
12,6,1,4.974137247,119.7448813,C to B,1,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(28, 26), (29, 22), (31, 28), (32, 23), (33, 27), (34, 21)]",FALSE
12,5,1,5.268689234,119.7448813,C to B,1,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 26), (29, 22), (32, 23), (33, 27), (34, 21)]",FALSE
12,4,1.414213562,4.690449688,98.13010235,C to B,1,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 26), (29, 23), (32, 24), (34, 22)]",FALSE
12,3,1.414213562,3.696574766,135,C to B,1,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 23), (32, 24), (34, 22)]",FALSE
12,4,2.236067977,4.105488011,90,C to B,1,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 24), (32, 25), (34, 23), (36, 23)]",FALSE
8,4,2.236067977,4.105488011,63.43494882,C to B,1,"(32, 22)","[(27, 22), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 24), (32, 25), (34, 23), (36, 23)]",TRUE
8,4,3.605551275,4.105488011,36.86989765,C to B,1,"(32, 21)","[(27, 21), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]","[(29, 25), (32, 26), (34, 24), (36, 24)]",TRUE
8,1,4.472135955,0,0,C to B,1,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(34, 24)]",TRUE
8,0,0,0,0,B to A,1,"(32, 19)","[(27, 19), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
8,0,0,0,0,B to A,1,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
16,0,0,0,0,B to A,1,"(31, 21)","[(26, 21), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
20,1,4.242640687,0,0,B to A,1,"(30, 22)","[(25, 22), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 25)]",TRUE
21,1,3.16227766,0,0,B to A,1,"(29, 23)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(26, 24)]",TRUE
17,1,3,0,0,B to A,1,"(29, 24)","[(25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(26, 24)]",TRUE
13,1,4.123105626,0,0,B to A,1,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(25, 24)]",TRUE
11,1,3.605551275,0,0,B to A,1,"(28, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(25, 24)]",TRUE
15,1,3.16227766,0,0,B to A,1,"(27, 25)","[(25, 21), (25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(24, 24)]",TRUE
19,1,2,0,0,B to A,1,"(26, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(24, 24)]",FALSE
19,1,3.16227766,0,0,B to A,1,"(26, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(23, 23)]",FALSE
19,1,2.236067977,0,0,B to A,1,"(25, 24)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(23, 23)]",TRUE
17,1,2.828427125,0,0,B to A,1,"(24, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(22, 22)]",TRUE
15,1,1.414213562,0,0,B to A,1,"(23, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 23)]","[(22, 22)]",FALSE
15,1,2.828427125,0,0,B to A,1,"(23, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 23)]","[(21, 21)]",FALSE
12,1,1.414213562,0,0,B to A,1,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(21, 21)]",FALSE
12,1,2.828427125,0,0,B to A,1,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(20, 20)]",FALSE
7,1,1.414213562,0,0,B to A,1,"(21, 21)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 21)]","[(20, 20)]",FALSE
7,1,2.828427125,0,0,B to A,1,"(21, 21)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 21)]","[(19, 19)]",FALSE
1,1,1.414213562,0,0,B to A,1,"(20, 20)","[(25, 20)]","[(19, 19)]",FALSE
1,1,2.828427125,0,0,B to A,1,"(20, 20)","[(25, 20)]","[(18, 18)]",FALSE
0,1,1.414213562,0,0,B to A,1,"(19, 19)",[],"[(18, 18)]",FALSE
0,1,2.828427125,0,0,B to A,1,"(19, 19)",[],"[(17, 17)]",FALSE
0,1,1.414213562,0,0,B to A,1,"(18, 18)",[],"[(17, 17)]",FALSE
0,1,2.828427125,0,0,B to A,1,"(18, 18)",[],"[(16, 16)]",FALSE
0,2,1.414213562,4.123105626,45,B to A,1,"(17, 17)",[],"[(12, 17), (16, 16)]",FALSE
0,2,2.828427125,3.605551275,45,B to A,1,"(17, 17)",[],"[(12, 17), (15, 15)]",FALSE
0,3,1.414213562,3.663572028,261.8698976,B to A,1,"(16, 16)",[],"[(13, 18), (13, 20), (15, 15)]",FALSE
0,3,2.236067977,3.420432391,280.3048465,B to A,1,"(16, 16)",[],"[(13, 18), (13, 20), (14, 15)]",FALSE
1,2,1,4,284.0362435,A to B,2,"(15, 15)","[(15, 10)]","[(14, 15), (14, 19)]",FALSE
1,2,2,4.123105626,284.0362435,A to B,2,"(15, 15)","[(15, 10)]","[(13, 15), (14, 19)]",FALSE
1,2,2,5.385164807,270,A to B,2,"(15, 15)","[(15, 10)]","[(13, 15), (15, 20)]",FALSE
1,2,3,5.830951895,270,A to B,2,"(15, 15)","[(15, 10)]","[(12, 15), (15, 20)]",FALSE
0,2,4,6.403124237,270,A to B,2,"(16, 16)",[],"[(12, 16), (16, 21)]",TRUE
0,1,4.123105626,0,0,A to B,2,"(17, 17)",[],"[(16, 21)]",TRUE
0,1,4.123105626,0,0,A to B,2,"(18, 18)",[],"[(17, 22)]",TRUE
0,1,3.605551275,0,0,A to B,2,"(19, 19)",[],"[(17, 22)]",TRUE
1,1,3.605551275,0,0,A to B,2,"(20, 20)","[(25, 20)]","[(18, 23)]",TRUE
7,2,3.605551275,2,340.5599652,A to B,2,"(21, 21)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 21)]","[(18, 23), (18, 25)]",TRUE
12,2,3.605551275,2,340.5599652,A to B,2,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(19, 24), (19, 26)]",TRUE
15,2,4.123105626,2,337.1663458,A to B,2,"(23, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 23)]","[(19, 24), (19, 26)]",TRUE
17,2,4.123105626,2,337.1663458,A to B,2,"(24, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(20, 25), (20, 27)]",TRUE
15,1,0,0,0,A to B,2,"(25, 25)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(20, 25)]",TRUE
11,1,0,0,0,A to B,2,"(26, 26)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(21, 26)]",TRUE
11,0,0,0,0,A to B,2,"(27, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
11,0,0,0,0,A to B,2,"(28, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,A to B,2,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,A to B,2,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,0,0,0,0,A to B,2,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,A to B,2,"(32, 22)","[(27, 22), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,A to B,2,"(32, 21)","[(27, 21), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
8,0,0,0,0,A to B,2,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
8,0,0,0,0,B to C,2,"(32, 19)","[(27, 19), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
8,0,0,0,0,B to C,2,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
16,0,0,0,0,B to C,2,"(31, 21)","[(26, 21), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
20,0,0,0,0,B to C,2,"(30, 22)","[(25, 22), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
21,0,0,0,0,B to C,2,"(29, 23)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
17,0,0,0,0,B to C,2,"(29, 24)","[(25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,B to C,2,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
11,1,4.242640687,0,0,B to C,2,"(28, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(25, 29)]",TRUE
7,1,2.828427125,0,0,B to C,2,"(27, 27)","[(25, 23), (26, 23), (27, 22), (27, 23), (28, 23), (28, 24), (28, 25)]","[(25, 29)]",TRUE
3,1,2,0,0,B to C,2,"(26, 28)","[(26, 23), (28, 24), (28, 25)]","[(26, 30)]",FALSE
3,1,2,0,0,B to C,2,"(26, 28)","[(26, 23), (28, 24), (28, 25)]","[(26, 30)]",FALSE
3,1,3.16227766,0,0,B to C,2,"(26, 28)","[(26, 23), (28, 24), (28, 25)]","[(27, 31)]",FALSE
6,1,2.828427125,0,0,B to C,2,"(25, 29)","[(20, 29), (21, 29), (21, 30), (21, 31), (21, 32), (28, 25)]","[(27, 31)]",TRUE
12,2,4.472135955,5,296.5650512,B to C,2,"(24, 30)","[(19, 30), (20, 29), (20, 30), (20, 31), (20, 32), (20, 33), (21, 29), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(24, 35), (28, 32)]",TRUE
19,1,4.123105626,0,0,B to C,2,"(23, 31)","[(18, 31), (19, 29), (19, 30), (19, 31), (19, 32), (19, 33), (19, 34), (20, 29), (20, 30), (20, 31), (20, 32), (20, 33), (20, 34), (21, 29), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(24, 35)]",TRUE
25,1,4.242640687,0,0,B to C,2,"(22, 32)","[(17, 32), (18, 29), (18, 30), (18, 31), (18, 32), (18, 33), (18, 34), (19, 29), (19, 30), (19, 31), (19, 32), (19, 33), (19, 34), (20, 29), (20, 30), (20, 31), (20, 32), (20, 33), (20, 34), (21, 29), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(25, 35)]",TRUE
24,1,3.605551275,0,0,B to C,2,"(22, 33)","[(17, 33), (18, 30), (18, 31), (18, 32), (18, 33), (18, 34), (19, 29), (19, 30), (19, 31), (19, 32), (19, 33), (19, 34), (20, 29), (20, 30), (20, 31), (20, 32), (20, 33), (20, 34), (21, 29), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(25, 35)]",TRUE
20,1,4.123105626,0,0,B to C,2,"(22, 34)","[(17, 34), (18, 31), (18, 32), (18, 33), (18, 34), (19, 30), (19, 31), (19, 32), (19, 33), (19, 34), (20, 30), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(26, 35)]",TRUE
20,1,0,0,0,B to C,2,"(21, 35)","[(17, 32), (17, 33), (17, 34), (18, 31), (18, 32), (18, 33), (18, 34), (19, 31), (19, 32), (19, 33), (19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(26, 35)]",TRUE
18,0,0,0,0,B to C,2,"(20, 36)","[(16, 33), (16, 34), (17, 32), (17, 33), (17, 34), (18, 32), (18, 33), (18, 34), (19, 32), (19, 33), (19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]",[],TRUE
12,0,0,0,0,B to C,2,"(20, 37)","[(16, 34), (17, 33), (17, 34), (18, 33), (18, 34), (19, 33), (19, 34), (20, 32), (20, 33), (20, 34), (21, 33), (21, 34)]",[],TRUE
6,0,0,0,0,B to C,2,"(20, 38)","[(17, 34), (18, 34), (19, 34), (20, 33), (20, 34), (21, 34)]",[],TRUE
1,0,0,0,0,B to C,2,"(20, 39)","[(20, 34)]",[],TRUE
0,0,0,0,0,B to C,2,"(20, 40)",[],[],TRUE
1,0,0,0,0,B to C,2,"(19, 41)","[(14, 41)]",[],TRUE
7,0,0,0,0,B to C,2,"(18, 42)","[(13, 42), (14, 39), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
12,0,0,0,0,B to C,2,"(17, 43)","[(12, 43), (13, 40), (13, 41), (13, 42), (13, 43), (13, 44), (14, 39), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
10,0,0,0,0,B to C,2,"(17, 44)","[(12, 44), (13, 41), (13, 42), (13, 43), (13, 44), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
7,0,0,0,0,C to B,2,"(17, 45)","[(13, 42), (13, 43), (13, 44), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
5,0,0,0,0,C to B,2,"(18, 44)","[(13, 44), (14, 41), (14, 42), (14, 43), (14, 44)]",[],TRUE
1,0,0,0,0,C to B,2,"(19, 43)","[(14, 43)]",[],TRUE
0,0,0,0,0,C to B,2,"(20, 42)",[],[],TRUE
0,0,0,0,0,C to B,2,"(21, 41)",[],[],TRUE
2,0,0,0,0,C to B,2,"(22, 40)","[(26, 42), (26, 43)]",[],TRUE
4,0,0,0,0,C to B,2,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],TRUE
9,0,0,0,0,C to B,2,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
7,2,3.605551275,2.236067977,326.3099325,C to B,2,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(28, 35), (29, 37)]",TRUE
5,2,2.236067977,1.414213562,333.4349488,C to B,2,"(26, 36)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]","[(28, 35), (29, 36)]",TRUE
4,2,0,2.236067977,333.4349488,C to B,2,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]","[(27, 35), (29, 36)]",FALSE
4,2,0,2,360,C to B,2,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]","[(27, 35), (29, 35)]",FALSE
4,2,1.414213562,3.16227766,225,C to B,2,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]","[(26, 36), (29, 35)]",FALSE
4,2,1.414213562,2.828427125,180,C to B,2,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]","[(26, 36), (28, 34)]",FALSE
4,2,1.414213562,4.242640687,180,C to B,2,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 37), (28, 34)]",FALSE
4,2,2,4.472135955,135,C to B,2,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 37), (27, 33)]",FALSE
4,2,2,5.830951895,135,C to B,2,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]","[(24, 38), (27, 33)]",FALSE
