Number of static obstacles,Number of dynamic obstacles,Minimum distance from obstacle,Average distance between obstacles,Largest free angle,Area,Run number,Robot position,Obs pos,Dyn obs pos,Is stuck
0,0,0,0,0,A to B,11,"(17, 17)",[],[],TRUE
0,0,0,0,0,A to B,11,"(18, 18)",[],[],TRUE
0,0,0,0,0,A to B,11,"(19, 19)",[],[],TRUE
0,0,0,0,0,A to B,11,"(20, 20)",[],[],TRUE
0,0,0,0,0,A to B,11,"(21, 21)",[],[],TRUE
0,0,0,0,0,A to B,11,"(22, 22)",[],[],TRUE
1,0,0,0,0,A to B,11,"(23, 23)","[(28, 23)]",[],TRUE
5,0,0,0,0,A to B,11,"(24, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,11,"(25, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,11,"(26, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,11,"(27, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,11,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,11,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,A to B,11,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,11,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,11,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,11,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,A to B,11,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to C,11,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to C,11,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to C,11,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to C,11,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to C,11,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to C,11,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,11,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,11,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,B to C,11,"(27, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
2,0,0,0,0,B to C,11,"(26, 28)","[(28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to C,11,"(25, 29)","[(28, 25)]",[],TRUE
0,0,0,0,0,B to C,11,"(24, 30)",[],[],TRUE
0,0,0,0,0,B to C,11,"(23, 31)",[],[],TRUE
0,0,0,0,0,B to C,11,"(22, 32)",[],[],TRUE
0,0,0,0,0,B to C,11,"(21, 33)",[],[],TRUE
0,0,0,0,0,B to C,11,"(20, 34)",[],[],TRUE
0,0,0,0,0,B to C,11,"(20, 35)",[],[],TRUE
0,0,0,0,0,B to C,11,"(20, 36)",[],[],TRUE
0,0,0,0,0,B to C,11,"(20, 37)",[],[],TRUE
0,0,0,0,0,B to C,11,"(20, 38)",[],[],TRUE
0,0,0,0,0,B to C,11,"(20, 39)",[],[],TRUE
0,1,4.123105626,0,0,B to C,11,"(20, 40)",[],"[(16, 41)]",TRUE
0,1,4,0,0,B to C,11,"(19, 41)",[],"[(15, 41)]",TRUE
0,1,3.16227766,0,0,B to C,11,"(18, 42)",[],"[(15, 41)]",TRUE
0,1,4.242640687,0,0,B to C,11,"(17, 43)",[],"[(14, 40)]",TRUE
0,1,0,0,0,B to C,11,"(17, 44)",[],"[(14, 40)]",TRUE
0,0,0,0,0,C to B,11,"(17, 45)",[],[],TRUE
0,0,0,0,0,C to B,11,"(18, 44)",[],[],TRUE
0,0,0,0,0,C to B,11,"(19, 43)",[],[],TRUE
0,0,0,0,0,C to B,11,"(20, 42)",[],[],TRUE
0,0,0,0,0,C to B,11,"(21, 41)",[],[],TRUE
2,0,0,0,0,C to B,11,"(22, 40)","[(26, 42), (26, 43)]",[],TRUE
4,0,0,0,0,C to B,11,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],TRUE
8,0,0,0,0,C to B,11,"(24, 38)","[(26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
6,0,0,0,0,C to B,11,"(25, 37)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
5,0,0,0,0,C to B,11,"(26, 36)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]",[],TRUE
4,0,0,0,0,C to B,11,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
4,0,0,0,0,C to B,11,"(28, 34)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
2,0,0,0,0,C to B,11,"(29, 33)","[(28, 36), (28, 37)]",[],TRUE
1,0,0,0,0,C to B,11,"(29, 32)","[(28, 36)]",[],TRUE
0,0,0,0,0,C to B,11,"(29, 31)",[],[],TRUE
0,0,0,0,0,C to B,11,"(29, 30)",[],[],TRUE
1,0,0,0,0,C to B,11,"(29, 29)","[(28, 25)]",[],TRUE
2,0,0,0,0,C to B,11,"(29, 28)","[(28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,C to B,11,"(29, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,C to B,11,"(29, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,C to B,11,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,C to B,11,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,11,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,11,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,11,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,C to B,11,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to A,11,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to A,11,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to A,11,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to A,11,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,11,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,11,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,11,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,11,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,11,"(27, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,11,"(26, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,11,"(25, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,11,"(24, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to A,11,"(23, 21)","[(28, 21)]",[],TRUE
0,0,0,0,0,B to A,11,"(22, 20)",[],[],TRUE
0,0,0,0,0,B to A,11,"(21, 19)",[],[],TRUE
0,0,0,0,0,B to A,11,"(20, 18)",[],[],TRUE
0,0,0,0,0,B to A,11,"(19, 17)",[],[],TRUE
0,0,0,0,0,B to A,11,"(18, 16)",[],[],TRUE
1,0,0,0,0,B to A,11,"(17, 15)","[(17, 10)]",[],TRUE
1,0,0,0,0,B to A,11,"(16, 15)","[(16, 10)]",[],TRUE
1,0,0,0,0,A to B,12,"(15, 15)","[(15, 10)]",[],TRUE
0,0,0,0,0,A to B,12,"(16, 16)",[],[],TRUE
0,0,0,0,0,A to B,12,"(17, 17)",[],[],TRUE
0,0,0,0,0,A to B,12,"(18, 18)",[],[],TRUE
0,0,0,0,0,A to B,12,"(19, 19)",[],[],TRUE
0,0,0,0,0,A to B,12,"(20, 20)",[],[],TRUE
0,0,0,0,0,A to B,12,"(21, 21)",[],[],TRUE
0,0,0,0,0,A to B,12,"(22, 22)",[],[],TRUE
1,0,0,0,0,A to B,12,"(23, 23)","[(28, 23)]",[],TRUE
5,0,0,0,0,A to B,12,"(24, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,12,"(25, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,12,"(26, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,12,"(27, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,12,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,12,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,A to B,12,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,12,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,12,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,12,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,A to B,12,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to C,12,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to C,12,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to C,12,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to C,12,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to C,12,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to C,12,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,12,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,12,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,B to C,12,"(27, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
2,0,0,0,0,B to C,12,"(26, 28)","[(28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to C,12,"(25, 29)","[(28, 25)]",[],TRUE
0,0,0,0,0,B to C,12,"(24, 30)",[],[],TRUE
0,0,0,0,0,B to C,12,"(23, 31)",[],[],TRUE
0,0,0,0,0,B to C,12,"(22, 32)",[],[],TRUE
0,0,0,0,0,B to C,12,"(21, 33)",[],[],TRUE
0,0,0,0,0,B to C,12,"(20, 34)",[],[],TRUE
0,0,0,0,0,B to C,12,"(20, 35)",[],[],TRUE
0,0,0,0,0,B to C,12,"(20, 36)",[],[],TRUE
0,0,0,0,0,B to C,12,"(20, 37)",[],[],TRUE
0,0,0,0,0,B to C,12,"(20, 38)",[],[],TRUE
0,0,0,0,0,B to C,12,"(20, 39)",[],[],TRUE
0,0,0,0,0,B to C,12,"(20, 40)",[],[],TRUE
0,0,0,0,0,B to C,12,"(19, 41)",[],[],TRUE
0,0,0,0,0,B to C,12,"(18, 42)",[],[],TRUE
0,0,0,0,0,B to C,12,"(17, 43)",[],[],TRUE
0,0,0,0,0,B to C,12,"(17, 44)",[],[],TRUE
0,0,0,0,0,C to B,12,"(17, 45)",[],[],TRUE
0,0,0,0,0,C to B,12,"(18, 44)",[],[],TRUE
0,0,0,0,0,C to B,12,"(19, 43)",[],[],TRUE
0,0,0,0,0,C to B,12,"(20, 42)",[],[],TRUE
0,0,0,0,0,C to B,12,"(21, 41)",[],[],TRUE
2,0,0,0,0,C to B,12,"(22, 40)","[(26, 42), (26, 43)]",[],TRUE
4,0,0,0,0,C to B,12,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],TRUE
8,0,0,0,0,C to B,12,"(24, 38)","[(26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
6,0,0,0,0,C to B,12,"(25, 37)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
5,0,0,0,0,C to B,12,"(26, 36)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]",[],TRUE
4,0,0,0,0,C to B,12,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
4,0,0,0,0,C to B,12,"(28, 34)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
2,0,0,0,0,C to B,12,"(29, 33)","[(28, 36), (28, 37)]",[],TRUE
1,0,0,0,0,C to B,12,"(29, 32)","[(28, 36)]",[],TRUE
0,0,0,0,0,C to B,12,"(29, 31)",[],[],TRUE
0,0,0,0,0,C to B,12,"(29, 30)",[],[],TRUE
1,0,0,0,0,C to B,12,"(29, 29)","[(28, 25)]",[],TRUE
2,0,0,0,0,C to B,12,"(29, 28)","[(28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,C to B,12,"(29, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,C to B,12,"(29, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,C to B,12,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,C to B,12,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,12,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,12,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,12,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,C to B,12,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to A,12,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to A,12,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to A,12,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to A,12,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,12,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,12,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,12,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,12,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,12,"(27, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,12,"(26, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,12,"(25, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,12,"(24, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to A,12,"(23, 21)","[(28, 21)]",[],TRUE
0,0,0,0,0,B to A,12,"(22, 20)",[],[],TRUE
0,0,0,0,0,B to A,12,"(21, 19)",[],[],TRUE
0,0,0,0,0,B to A,12,"(20, 18)",[],[],TRUE
0,0,0,0,0,B to A,12,"(19, 17)",[],[],TRUE
0,0,0,0,0,B to A,12,"(18, 16)",[],[],TRUE
1,0,0,0,0,B to A,12,"(17, 15)","[(17, 10)]",[],TRUE
1,0,0,0,0,B to A,12,"(16, 15)","[(16, 10)]",[],TRUE
1,0,0,0,0,A to B,13,"(15, 15)","[(15, 10)]",[],TRUE
0,0,0,0,0,A to B,13,"(16, 16)",[],[],TRUE
0,0,0,0,0,A to B,13,"(17, 17)",[],[],TRUE
0,0,0,0,0,A to B,13,"(18, 18)",[],[],TRUE
0,0,0,0,0,A to B,13,"(19, 19)",[],[],TRUE
0,0,0,0,0,A to B,13,"(20, 20)",[],[],TRUE
0,0,0,0,0,A to B,13,"(21, 21)",[],[],TRUE
0,0,0,0,0,A to B,13,"(22, 22)",[],[],TRUE
1,0,0,0,0,A to B,13,"(23, 23)","[(28, 23)]",[],TRUE
5,0,0,0,0,A to B,13,"(24, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,13,"(25, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,13,"(26, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,13,"(27, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,13,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,13,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,A to B,13,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,13,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,13,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,13,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,A to B,13,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to C,13,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to C,13,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to C,13,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to C,13,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to C,13,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to C,13,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,13,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,13,"(28, 26)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,B to C,13,"(27, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
2,0,0,0,0,B to C,13,"(26, 28)","[(28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to C,13,"(25, 29)","[(28, 25)]",[],TRUE
0,0,0,0,0,B to C,13,"(24, 30)",[],[],TRUE
0,0,0,0,0,B to C,13,"(23, 31)",[],[],TRUE
0,0,0,0,0,B to C,13,"(22, 32)",[],[],TRUE
0,0,0,0,0,B to C,13,"(21, 33)",[],[],TRUE
0,0,0,0,0,B to C,13,"(20, 34)",[],[],TRUE
0,0,0,0,0,B to C,13,"(20, 35)",[],[],TRUE
0,0,0,0,0,B to C,13,"(20, 36)",[],[],TRUE
0,0,0,0,0,B to C,13,"(20, 37)",[],[],TRUE
0,0,0,0,0,B to C,13,"(20, 38)",[],[],TRUE
0,0,0,0,0,B to C,13,"(20, 39)",[],[],TRUE
0,0,0,0,0,B to C,13,"(20, 40)",[],[],TRUE
0,0,0,0,0,B to C,13,"(19, 41)",[],[],TRUE
0,1,0,0,0,B to C,13,"(18, 42)",[],"[(13, 42)]",TRUE
0,1,4.123105626,0,0,B to C,13,"(17, 43)",[],"[(13, 42)]",TRUE
0,1,3.605551275,0,0,B to C,13,"(17, 44)",[],"[(14, 42)]",TRUE
0,1,4.242640687,0,0,C to B,13,"(17, 45)",[],"[(14, 42)]",TRUE
0,1,3.605551275,0,0,C to B,13,"(18, 44)",[],"[(15, 42)]",TRUE
0,1,4.123105626,0,0,C to B,13,"(19, 43)",[],"[(15, 42)]",TRUE
0,1,4,0,0,C to B,13,"(20, 42)",[],"[(16, 42)]",TRUE
0,0,0,0,0,C to B,13,"(21, 41)",[],[],TRUE
2,0,0,0,0,C to B,13,"(22, 40)","[(26, 42), (26, 43)]",[],TRUE
4,0,0,0,0,C to B,13,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],TRUE
8,0,0,0,0,C to B,13,"(24, 38)","[(26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
6,0,0,0,0,C to B,13,"(25, 37)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
5,0,0,0,0,C to B,13,"(26, 36)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]",[],TRUE
4,0,0,0,0,C to B,13,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
4,0,0,0,0,C to B,13,"(28, 34)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
2,0,0,0,0,C to B,13,"(29, 33)","[(28, 36), (28, 37)]",[],TRUE
1,0,0,0,0,C to B,13,"(29, 32)","[(28, 36)]",[],TRUE
0,0,0,0,0,C to B,13,"(29, 31)",[],[],TRUE
0,0,0,0,0,C to B,13,"(29, 30)",[],[],TRUE
1,0,0,0,0,C to B,13,"(29, 29)","[(28, 25)]",[],TRUE
2,0,0,0,0,C to B,13,"(29, 28)","[(28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,C to B,13,"(29, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,C to B,13,"(29, 26)","[(28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,C to B,13,"(29, 25)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,C to B,13,"(30, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,13,"(31, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,13,"(32, 22)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,13,"(32, 21)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
7,0,0,0,0,C to B,13,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
7,0,0,0,0,B to A,13,"(32, 19)","[(28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
7,0,0,0,0,B to A,13,"(32, 20)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
9,0,0,0,0,B to A,13,"(31, 21)","[(28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,B to A,13,"(30, 22)","[(28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,13,"(29, 23)","[(28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to A,13,"(29, 24)","[(28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
